Fecha,Hora,Jornada,Equipo,Especie,Tratamiento,Micrositio,Orientación,Semillas/Hoyo,Protector,Sustrato,Lat,Lng,Golpes,Notas,Foto URL
20/12/2025,11:53:26,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28656273321878,-0.7571824161675006,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FzdDu1vMJstU3xXCW1znS.jpg?alt=media&token=b043f97b-c59e-4950-9e3e-8ae435f387c4
20/12/2025,11:52:40,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2860969,-0.7571437,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FrhJQWfxGzNJ7uqDWaQOX.jpg?alt=media&token=371ee680-7b76-4e36-aa78-9b63352d89e9
20/12/2025,11:51:10,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.2860667,-0.7574033,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FJnP8a6Y0imBj7uPu23Dt.jpg?alt=media&token=bb0de377-01d1-44d9-b90a-7c1b0c7bde6a
20/12/2025,11:50:26,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FDKfLG9ljy1HKo0OD5zW5.jpg?alt=media&token=edca0fe2-505f-413c-bcaa-64bccb84a10b
20/12/2025,11:50:15,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.286596757085555,-0.7571908346440336,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FJRVT5Ss0nfdgRCUrx68i.jpg?alt=media&token=2e66a19c-70a7-4d92-97c5-373514f0a75e
20/12/2025,11:50:03,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.286596757085555,-0.7571908346440336,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FcThyiRlsdrzW7IvOYt39.jpg?alt=media&token=1beb027f-5be9-4cd6-aaf9-8fbbe8fdd8eb
20/12/2025,11:49:19,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2861893,-0.7573273,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FuLU2AbIfPAWx3C1WDXrp.jpg?alt=media&token=c59dac73-76a2-4bf5-b7ac-c7ed2c221c2c
20/12/2025,11:49:02,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2862242,-0.7575122,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FOgAaDg27bSyJ1fhZOU5r.jpg?alt=media&token=78b96a36-08c0-4542-84dc-986fb4033466
20/12/2025,11:48:49,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2862059,-0.7573314,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F7R3y4qpmaOuahggHThcm.jpg?alt=media&token=6fb8b562-42ba-406d-b464-b4d8f2cae8ca
20/12/2025,11:48:13,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.2861333,-0.7575683,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FDDHmFBDJlLZed2aVfPML.jpg?alt=media&token=b46e592d-6ecc-4074-b38d-60f5e287da5a
20/12/2025,11:47:50,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.286205,-0.7572667,1,"",
20/12/2025,11:47:49,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FcyoogEDZugb6NtcsY9YJ.jpg?alt=media&token=99e83e55-35bc-4ad7-9fb8-0e64965e9065
20/12/2025,11:47:45,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.2862032,-0.7572782,1,"",
20/12/2025,11:47:39,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.2862021,-0.7572815,1,"",
20/12/2025,11:47:33,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,2,No,No,38.2863033,-0.7574317,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FPvCDyOGXfXX92DUYxkF3.jpg?alt=media&token=629ce3b3-505e-4f2c-a528-3dd7a4b13509
20/12/2025,11:46:57,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2860367,-0.75736,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F507pTqgRGn1VVLLMPAN0.jpg?alt=media&token=0e615c0d-25e9-4332-846d-2ee49808f457
20/12/2025,11:45:57,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2861842,-0.7572992,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FdoPelN9Mlnwh4iAQx9uW.jpg?alt=media&token=00f9b25b-326c-444b-872b-10a648980bbd
20/12/2025,11:45:46,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2862063,-0.7573589,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FRtOjWwEEgXDc6dZBzrk6.jpg?alt=media&token=b1901d10-39ff-4bc4-a088-b2990f0373f0
20/12/2025,11:45:33,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2861569,-0.7571914,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FAn6r1DpBvH1bnsgF5wvw.jpg?alt=media&token=16451bd3-6c31-41b8-9b9a-3c5e53fe857c
20/12/2025,11:45:31,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FwRWv1Z6qvq43javRyyxc.jpg?alt=media&token=ed740215-3d4b-4b61-af39-3575fa1a8f49
20/12/2025,11:43:01,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.2862267,-0.7573083,1,"",
20/12/2025,11:42:52,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2862266,-0.7574751,1,"",
20/12/2025,11:42:48,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2863721,-0.7574769,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FdXqAAziSmGVCiyOItd9F.jpg?alt=media&token=c3f90200-1c3c-420e-8a89-bdb41d1bd53a
20/12/2025,11:42:46,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2862247,-0.7574752,1,"",
20/12/2025,11:42:40,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2862248,-0.7574749,1,"",
20/12/2025,11:42:33,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2862283,-0.7574717,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FfGfDhpOF1sqBToluBgIx.jpg?alt=media&token=3f4cf028-cb58-40a1-9baa-e00d6d265b00
20/12/2025,11:42:11,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fsr4Qq993hxXvplNKGNQB.jpg?alt=media&token=f19e81ab-7c85-4cc6-8bb0-7001a91998ca
20/12/2025,11:41:40,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28680022868224,-0.7576528653311905,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FawWV75qWLdybWRE7ZI51.jpg?alt=media&token=bc61c7f0-43fd-4a97-96e1-789e590d2c4a
20/12/2025,11:41:35,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2862365,-0.7574155,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FMmAMEEG65f10ZUQoIhqf.jpg?alt=media&token=c4788d21-01a2-446c-a754-4e7e38d1120d
20/12/2025,11:41:25,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2862405,-0.7573588,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F4bihcU9Cjnc48h1MAhsA.jpg?alt=media&token=9fa10325-a14a-4afc-bea8-b5f45115b773
20/12/2025,11:40:38,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28679752626488,-0.7575748102216427,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fl4qUZ6xq0SKnVv9w8Luv.jpg?alt=media&token=4b80fbb2-d6be-4350-89b9-f9b910b24d93
20/12/2025,11:40:31,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.28577,-0.7573417,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FyqHu8GLVw27Y1hlg4Ade.jpg?alt=media&token=1f2f5bb7-0759-4d9b-a6f6-2f9921e8f6de
20/12/2025,11:39:26,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28679752626488,-0.7575748102216427,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FqnSkQMz9dJufsQoZLy5D.jpg?alt=media&token=f64c30f7-e3dc-46ad-a1f2-da84abd6e623
20/12/2025,11:38:59,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.28679660176432,-0.7575763049170116,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fj1srTcGlw22W7fDVyoAh.jpg?alt=media&token=0c59d920-4d65-46c2-b55c-dc2c8ee7ff57
20/12/2025,11:38:51,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2863167,-0.7574317,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FYfOCTn6J2h7pwY0ZMs3l.jpg?alt=media&token=f8db727e-d99b-4711-a168-87ae5f35dcb4
20/12/2025,11:38:28,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FQqKnZdbHugDZCZr7bsC3.jpg?alt=media&token=afce7eeb-5406-4269-919c-1aa92b9df7d0
20/12/2025,11:38:02,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2862772,-0.7574068,1,"",
20/12/2025,11:37:54,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2862777,-0.7574076,1,"",
20/12/2025,11:37:49,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2862516,-0.757395,1,"",
20/12/2025,11:37:43,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2862356,-0.7573978,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F8xtZLedCihm9LmZWeUsA.jpg?alt=media&token=963b66aa-af4b-48c5-af7d-8ad1a221b603
20/12/2025,11:37:22,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.286345,-0.7574667,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FcX4aiPzaTRSztcFlzixj.jpg?alt=media&token=b5681480-0e62-4fb1-ac72-ca7aea28a2e3
20/12/2025,11:36:09,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FbgsJut2ICg4VSQuOPCRc.jpg?alt=media&token=323bedee-b13f-4418-b4c4-5af8d2be4d88
20/12/2025,11:36:04,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.286625694890425,-0.7573979079967864,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FkPmLe9GEVP9jJoyo3MV4.jpg?alt=media&token=5b4f4165-9800-4e5b-90cd-702b15117596
20/12/2025,11:35:54,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2862667,-0.7573717,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fn3zqRnuw18dB5WIXylH6.jpg?alt=media&token=7adc0cc5-f9f4-4642-9a5b-1dae8951bc41
20/12/2025,11:35:26,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.286707412844294,-0.7574086713567822,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FMxD4qxRaP2DfkeIv6S99.jpg?alt=media&token=f4d5788b-4023-41ca-8d95-4d69b3afe2c3
20/12/2025,11:35:15,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.286707412844294,-0.7574086713567822,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FhB9VpkwBae3iS3sqFaDT.jpg?alt=media&token=2caa5cec-411f-41db-9bed-b7cd3be9aa6e
20/12/2025,11:35:14,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,1,No,No,,,1,"1A 1 T 2 B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FxxwhCK7QW4G2H7MB1E5o.jpg?alt=media&token=928b493a-97a4-406d-b07d-bcbf57dbd0d8
20/12/2025,11:33:57,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.2863625,-0.757386,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FncyDGDzazke7QgRSKsea.jpg?alt=media&token=95e76f87-8264-4a17-9272-629e2a2209c6
20/12/2025,11:33:45,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.2864394,-0.7573864,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FgOkRkwRHi9K18JPWQvOH.jpg?alt=media&token=85f66228-0ad1-401b-bbe8-7b931c88f895
20/12/2025,11:32:00,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.28671114651978,-0.757396364981299,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FK4Pk7Pi5WSU7qhJxsJFQ.jpg?alt=media&token=f254557b-7e15-454b-964f-835750fe1cba
20/12/2025,11:31:43,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.286517,-0.7573867,1,"",
20/12/2025,11:31:37,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865184,-0.7573869,1,"",
20/12/2025,11:31:30,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865183,-0.7573933,1,"",
20/12/2025,11:31:25,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.28633,-0.7573533,1,"",
20/12/2025,11:31:24,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2866433,-0.75743,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FXD9Qn9OexKuBA2I4yrkm.jpg?alt=media&token=6d34ce57-b87f-4cb4-8323-eee17f8197e3
20/12/2025,11:31:19,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2865133,-0.75742,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FLTAcAmJJI9bl2smbrvCN.jpg?alt=media&token=b40a5433-f82c-4c9c-9e0e-d748d49b6ecf
20/12/2025,11:31:04,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.28667345801571,-0.7574279358971613,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FDsmzk78gQQgVtn7OI7BU.jpg?alt=media&token=d0dd162d-2abc-41e2-b7bb-63e33ac37009
20/12/2025,11:30:21,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FxT1MlCLbzPUdLwxjTS0o.jpg?alt=media&token=f7ad37b7-c854-4666-86e4-46eee44aa070
20/12/2025,11:30:16,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,1,No,No,38.2863396,-0.7572414,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fuh7sXDUzYE8WPiu22XAC.jpg?alt=media&token=62b656a6-a9c6-456d-9021-8230a5c65459
20/12/2025,11:29:57,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.286673000839095,-0.7574305458335182,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F4oR5aRIAkqJbrQYvJr5h.jpg?alt=media&token=952133a5-78e9-43c7-b72a-1370c9702a78
20/12/2025,11:27:46,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2864465,-0.7569967,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F8OetW8nu0JRqrD83FhHf.jpg?alt=media&token=f8826b5e-73cb-42d2-9fb8-7a5f5c8ea583
20/12/2025,11:27:35,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FGLHXB29XjyTcLOeibJLK.jpg?alt=media&token=d99aa332-3ecd-41fa-a72e-9a7066e81690
20/12/2025,11:27:13,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28667950723274,-0.757398253657013,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FNZ9Xw9k5yFiMeWGioGA0.jpg?alt=media&token=341d9ed9-dcb5-4cdb-9a38-69bb96f6a046
20/12/2025,11:26:37,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,1,No,No,38.2866018,-0.7569867,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F5oWVlWNUauDrbfWymMAU.jpg?alt=media&token=42b5e594-d2fd-4db2-8b89-211a856360e5
20/12/2025,11:26:09,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,2,No,No,38.2866953,-0.7572464,1,"",
20/12/2025,11:26:04,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,2,No,No,38.2866969,-0.7572452,1,"",
20/12/2025,11:25:58,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,2,No,No,38.2866968,-0.7572468,1,"",
20/12/2025,11:25:49,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Viva,Este,2,No,No,38.286645,-0.7571983,1,"",
20/12/2025,11:25:37,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.286730819073924,-0.7572411118956552,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FREKz3RWTLHokdDEZEA6d.jpg?alt=media&token=84c9c12e-cd22-4cb6-895b-31ebf0870ce6
20/12/2025,11:25:24,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Oeste,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FVqQ9u1lmUx6IwaVcmeIj.jpg?alt=media&token=c9602c8d-79ec-48df-ba4d-c75091ed17c7
20/12/2025,11:23:34,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Sur,1,No,No,38.2866225,-0.7572045,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FQHaAJmTSn9LzdF8g3R4S.jpg?alt=media&token=4f85fff4-ec30-4f9c-b62a-2ca533c9318e
20/12/2025,11:22:30,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FsMT7D0fvyZ6e83wXBU0f.jpg?alt=media&token=339b8d9a-fac0-49b4-8ea3-3c6b284a4dc0
20/12/2025,11:22:01,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865782,-0.7572383,1,"",
20/12/2025,11:21:56,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865716,-0.757246,1,"",
20/12/2025,11:21:52,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.2865687,-0.7572581,1,"",
20/12/2025,11:21:44,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,2,No,No,38.28659,-0.757285,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FYISG1htSqXYPgelOQFVB.jpg?alt=media&token=20cb470a-abeb-4c31-8f28-c69bb3a15b99
20/12/2025,11:20:26,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Alcorque,Sur,1,No,No,38.28673006643566,-0.7572444554465098,1,"Alcorque natural roca",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FkToallru9ImbvoX56ak6.jpg?alt=media&token=c4e951fa-0142-4df2-a598-5a95e1d83d29
20/12/2025,11:20:23,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Oeste,1,No,No,,,1,"1A 1A 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F8vdiXzgdEJoqM9Q7QOCY.jpg?alt=media&token=f872782b-0ee6-4e12-b99c-41fe1a32b8f7
20/12/2025,11:19:54,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2863717,-0.7574117,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FwzvfikRfUf6GOlVduuDb.jpg?alt=media&token=204a3991-e14f-4ecd-97dc-7b27fd8bef66
20/12/2025,11:19:04,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Oeste,1,No,No,38.2863683,-0.75741,1,"",
